cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Health-and-sports-massage/Massagepraxis-Hallenbad-Altstetten-dWACRCPmtYwNgd5rpC1m7g?dwhat=massage&dwhere=zurich	Massagepraxis Hallenbad Altstetten	Dachslernstrasse 35	 8048 Zürich	044 433 07 00		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Spa/MONTRA-LANNA-9JS2pDn37XARIzjNh6MwlQ?dwhat=massage&dwhere=zurich	MONTRA LANNA	Schaffhauserstrasse 308	 8050 Zürich	044 482 03 07		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8001/Chinese-medicine-TCM/TCM-Zurich-City-Ltd-3-KUcv2lL_cr8Zcs3pnwRw?dwhat=massage&dwhere=zurich	TCM Zürich-City Ltd	Oetenbachgasse 11	 8001 Zürich	043 497 31 88		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Naturopathy/Aalegria-Ort-fur-Gesundheit-u-Wohlbefinden-Csyl5bjoswILTMcYl6kt4Q?dwhat=massage&dwhere=zurich	Aalegria Ort für Gesundheit u. Wohlbefinden	Waffenplatzstrasse 84	 8002 Zürich	043 344 53 75		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Spa/Agaligo-Spa-hajB7r4lnrPHRQizvSeTgw?dwhat=massage&dwhere=zurich	Agaligo Spa	Bellerivestrasse 15	 8008 Zürich	076 765 01 01		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8052/Health-and-sports-massage/all-adin-OLRhE5MXTohY-IckAvgfNA?dwhat=massage&dwhere=zurich	all-adin	Hertensteinstrasse 39	 8052 Zürich	079 403 47 93		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Physical-therapy/all-in-all-Physiotherapie-jcV9Ddb26jMjyEYuC1QxOg?dwhat=massage&dwhere=zurich	all in all Physiotherapie	Binzmühlestarsse 56	 8050 Zürich	044 666 94 94		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8047/Shiatsu/Andres-Binia-8VJOJkIpRt95h1fyZjxJ2w?dwhat=massage&dwhere=zurich	Andres Binia	Hagenbuchrain 11	 8047 Zürich	079 229 30 32		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8001/Respiratory-therapy/Anner-Marlene-MxrhktDjRXK-QhuQBYXSWw?dwhat=massage&dwhere=zurich	Anner Marlene	Weinbergstrasse 24	 8001 Zürich	044 251 31 12		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8006/Cosmetic-institute/ANORY-beauty-and-body-care-lpqS0TjSLfbgtQ42sIzItw?dwhat=massage&dwhere=zurich	ANORY beauty and body care	Winterthurerstrasse 70	 8006 Zürich	043 810 09 22		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Health-and-sports-massage/Asia-Relax-SXT1RkktnpfMCkO1WR3_hA?dwhat=massage&dwhere=zurich	Asia-Relax	Klosbachstrasse 99	 8032 Zürich	044 363 55 55		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8052/Health-and-sports-massage/Atelier-Arsea-4bQh7LrHTDQFg2sdDyrbGQ?dwhat=massage&dwhere=zurich	Atelier Arsea	Mattackerstrasse 55	 8052 Zürich	043 811 40 30		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Health-and-sports-massage/Ayala-Praxis-fur-Gesundheitsmassage-8s8yWv6EX-Y6jDBapeeeDw?dwhat=massage&dwhere=zurich	Ayala Praxis für Gesundheitsmassage	Jenatschstrasse 3	 8002 Zürich	044 202 52 26		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Ayurveda/Ayurveda-Beratung-fur-Ernahrung-und-Pflanzenheilkunde-Gubler-Sonja-UvX0GKsF0KxLkqMGyXuC8w?dwhat=massage&dwhere=zurich	Ayurveda Beratung für Ernährung und Pflanzenheilkunde Gubler Sonja	Dufourstrasse 106	 8008 Zürich	044 432 83 55		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Health-and-sports-massage/AyurvedaLeben-e2VX8fQjl7kY3_jMNAJGhg?dwhat=massage&dwhere=zurich	AyurvedaLeben	Dufourstrasse 106	 8008 Zürich	076 523 35 38		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Health-and-sports-massage/Balance-and-Light-21n0yCqFcKjb2rjTOjcfBw?dwhat=massage&dwhere=zurich	Balance and Light	Breitingerstrasse 21	 8002 Zürich	079 361 34 43		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8037/Cosmetic-institute/Beauty-Relax-Palace-qZdRUJGiGgnZ4lsbtyJ-SQ?dwhat=massage&dwhere=zurich	Beauty & Relax Palace	Nordstrasse 233	 8037 Zürich	076 488 08 77		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Permanent-make-up/Beauty-Swiss-Group-GmbH-aOZZBDHIaujzZTs3qd1_EA?dwhat=massage&dwhere=zurich	Beauty Swiss Group GmbH	Altstetterstrasse 186	 8048 Zürich	043 818 51 20		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8006/Cosmetic-institute/Beauty-Wave-_d2sElfgVWgdAduhjiwjgw?dwhat=massage&dwhere=zurich	Beauty-Wave	Schaffhauserstrasse 6	 8006 Zürich	044 350 37 68		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8006/Health-and-sports-massage/beruhrt-naturlich-0_DCcgX9RHqUDhvzATtybQ?dwhat=massage&dwhere=zurich	berührt - natürlich	Sumatrastrasse 39	 8006 Zürich	076 340 51 72		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Health-and-sports-massage/Body-Care-fur-Sie-Er-U5cX3avnFQUn7dENKMPYRQ?dwhat=massage&dwhere=zurich	Body-Care für Sie + Er	Köchlistrasse 25	 8004 Zürich	044 242 41 57		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Counseling-for-sexual-disorders/BodyElectric-5HkJJx3Q76FdZdRU3xfukA?dwhat=massage&dwhere=zurich	BodyElectric	Kanzleistrasse 63	 8004 Zürich	044 242 77 74		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Health-and-sports-massage/Bodyfeel-Massage-Praxis-Zurich-FYeQA2cHVF7FfWw8_ISaeg?dwhat=massage&dwhere=zurich	Bodyfeel Massage Praxis Zürich	Nietengasse 7	 8004 Zürich	076 445 22 79		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Cosmetic-institute/Bosch-Rene-i561LPCWcezniGLdVtfMGA?dwhat=massage&dwhere=zurich	Bösch René	Wehntalerstrasse 387	 8046 Zürich	043 299 07 41		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8037/Health-and-sports-massage/Brodmann-Manuela-qDHxgtBEtP6COWCGY7R9eQ?dwhat=massage&dwhere=zurich	Brodmann Manuela	Waidstrasse 17	 8037 Zürich	044 272 78 81		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8052/Craniosacral-therapy/Buralli-Verena-Gossweiler-l3raev0HtLUwarh6afzuvQ?dwhat=massage&dwhere=zurich	Buralli Verena (-Gossweiler)	Seebacherstrasse 84	 8052 Zürich	044 302 71 53		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Perfumery/Celeste-Cosmetic-AG-ld5gl2nSXJwnmvdOsHs7WA?dwhat=massage&dwhere=zurich	Celeste Cosmetic AG	Seefeldstrasse 92	 8008 Zürich	044 463 62 60		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Acupuncture-not-included-in-category-doctors/Christian-Harringer-PKyAwextzPY2o5Une7WqFQ?dwhat=massage&dwhere=zurich	Christian Harringer	Bleicherweg 54	 8002 Zürich	044 281 31 31		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Health-and-sports-massage/Christin-Niklaus-Massagen-pedC413PYuh-dxBiaQ9VjA?dwhat=massage&dwhere=zurich	Christin Niklaus Massagen	Schaffhauserstrasse 343	 8050 Zürich	044 311 66 77		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8055/Health-and-sports-massage/Dandliker-Maja-dil7Hyw9E5Ii9SeAOtGznA?dwhat=massage&dwhere=zurich	Dändliker Maja	Im Tiergarten 36	 8055 Zürich	079 669 21 26		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8041/Cosmetic-institute/Dermarelax-CvqLhU7gsz83B5Mm2iInKg?dwhat=massage&dwhere=zurich	Dermarelax	Leimbachstrasse 36	 8041 Zürich	044 480 01 77		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Health-and-sports-massage/dionysBEWEGT-Sc-C2vM4CC7NipM2Z7HV-Q?dwhat=massage&dwhere=zurich	dionysBEWEGT	Zypressenstrasse 50	 8004 Zürich	076 495 69 69		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Health-and-sports-massage/EGEMA-cooG9sRMJ0huNwvt6-pW1A?dwhat=massage&dwhere=zurich	EGEMA	Feldeggstrasse 36	 8008 Zürich	044 380 40 40		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Health-and-sports-massage/Eichenberger-Katharina-_oBZI0PfaPPz9gyASdwIrw?dwhat=massage&dwhere=zurich	Eichenberger Katharina	Asylstrasse 17	 8032 Zürich	079 376 33 36		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8001/Reflexology/Fischer-Nadine-QK7Lo--Moke-7osg3eyX_w?dwhat=massage&dwhere=zurich	Fischer Nadine	Preyergasse 8 4. Stock	 8001 Zürich	079 385 83 21		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8001/Health-and-sports-massage/Fitnesspark-Munstergasse-fLuq4aJWcj3UmqdmOQF-NQ?dwhat=massage&dwhere=zurich	Fitnesspark Münstergasse	Blaufahnenstrasse 3	 8001 Zürich	058 568 81 81		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8005/Health-and-sports-massage/Fitnesspark-Puls5-Z77JUOaF9d_Vteh8WavhgQ?dwhat=massage&dwhere=zurich	Fitnesspark Puls5	Giessereistrasse 18	 8005 Zürich	058 568 10 00		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Health-and-sports-massage/Fitnesspark-Stockerhof-p61NIkK283DieUWfm9ulMA?dwhat=massage&dwhere=zurich	Fitnesspark Stockerhof	Dreikönigstrasse 31A	 8002 Zürich	058 568 50 50		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8038/Health-and-sports-massage/FITNESSWEG-JfWURrd6zLl9cOKI7-Cxqg?dwhat=massage&dwhere=zurich	FITNESSWEG	Erligatterweg 71	 8038 Zürich	077 431 62 69		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Health-and-sports-massage/Gagg-Sandra-Massagen-RHIIYnf6NDlWjPrG0FQG-Q?dwhat=massage&dwhere=zurich	Gagg Sandra - Massagen	Schauenbergstrasse 12	 8046 Zürich	079 472 88 03		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8047/Spinal-column-therapy/ganzheitliche-Therapie-Sandra-Sprecher-QMRJBt9rNE3px6F50jczIA?dwhat=massage&dwhere=zurich	ganzheitliche Therapie Sandra Sprecher	Mühlezelgstrasse 53	 8047 Zürich	079 449 74 48		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8047/Health-care-center/Gesundheitspraxis-Albisrieden-KDSMceqnfaisN1RLzyt8zA?dwhat=massage&dwhere=zurich	Gesundheitspraxis Albisrieden	Albisriederstrasse 256a	 8047 Zürich	044 557 92 55		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Health-care-center/Gesundheitspraxis-Asylstrasse-H3uu1xNkoU1ONvoSZ_FtHA?dwhat=massage&dwhere=zurich	Gesundheitspraxis Asylstrasse	Asylstrasse 119	 8032 Zürich	079 370 87 52		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8052/Ayurveda/Gesundheitspraxis-Barbara-Schwager-44JtudvN8Xccg8g7VPBVag?dwhat=massage&dwhere=zurich	Gesundheitspraxis Barbara Schwager	Felsenrainstrasse 1	 8052 Zürich	044 302 25 83		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Health-and-sports-massage/Gesundheitspraxis-zur-Quelle-aMOa3B4TKMOWquSxoeKQGg?dwhat=massage&dwhere=zurich	Gesundheitspraxis zur Quelle	Schaffhauserstrasse 432	 8050 Zürich	076 529 64 94		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8001/Health-and-sports-massage/Haas-Michael-g9yeKbkM5NjomwVtCzB2_w?dwhat=massage&dwhere=zurich	Haas Michael	Bahnhof, Stadelhoferstrasse 8	 8001 Zürich	043 243 74 41		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8049/Health-and-sports-massage/Harmony-Y9X-y0R3fFX-ZZpoqckABg?dwhat=massage&dwhere=zurich	Harmony	Limmattalstrasse 234	 8049 Zürich	044 342 52 42		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8003/Reflexology/Hauser-Daniel-TP-yjZz1glczntk3QiA20g?dwhat=massage&dwhere=zurich	Hauser Daniel	Albisriederstrasse 5	 8003 Zürich	043 311 02 22		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Health-and-well-being/Health-Beauty-Ho5ZvWRQgrNXpdzb3q3zEQ?dwhat=massage&dwhere=zurich	Health & Beauty	Im Struppen 11	 8048 Zürich	043 343 07 75		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Health-and-sports-massage/Hefti-Brigitte-S-RRRPJosAc01LP1uEvVshKw?dwhat=massage&dwhere=zurich	Hefti Brigitte S.	Merkurstrasse 36	 8032 Zürich	044 383 20 59		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Health-and-sports-massage/Hegner-Maria-Regula-tESEE7RE3XTyB133-VgKOg?dwhat=massage&dwhere=zurich	Hegner Maria-Regula	Hammerstrasse 24	 8008 Zürich	044 381 16 79		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Health-and-sports-massage/Hofer-Gregory--eaRsgida464LaM9DA1DGA?dwhat=massage&dwhere=zurich	Hofer Gregory	Forchstrasse 92	 8008 Zürich	044 422 49 39		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Cosmetic-institute/Isla-Bonita-1dSnsOX-OihO6Y16QzOfGg?dwhat=massage&dwhere=zurich	Isla-Bonita	Badenerstrasse 595	 8048 Zürich	044 433 20 30		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8051/Health-and-sports-massage/Kalmar-Valeria-Simon-_vog0JuY6fNCGHSfDyxgmA?dwhat=massage&dwhere=zurich	Kalmar Valeria (-Simon)	Dübendorfstrasse 211	 8051 Zürich	044 321 76 52		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8001/Cosmetic-institute/Katja-Allure-of-Beauty-NX7TO9AfvZZykueAqVtnVQ?dwhat=massage&dwhere=zurich	Katja Allure of Beauty	Rennweg 46	 8001 Zürich	044 666 08 88		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Health-and-sports-massage/Kaufmann-Ivo-gAylIrRIIvWBeu3jKvWTIA?dwhat=massage&dwhere=zurich	Kaufmann Ivo	Dufourstrasse 131	 8008 Zürich	044 362 86 87		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8032/Health-and-sports-massage/Kuhnis-Lea-acVG59N112QsTlPmK720gg?dwhat=massage&dwhere=zurich	Kühnis Lea	Merkurstrasse 36	 8032 Zürich	043 268 06 68		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Alternative-Therapy/LART-NATUREL-a6nvlZnd58Asb1F3QFcF1Q?dwhat=massage&dwhere=zurich	L'ART NATUREL	Feldstrasse 145	 8004 Zürich	077 466 22 39		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Craniosacral-therapy/Lang-Sibilla-250TD93oagb4_8-e_Xcz0A?dwhat=massage&dwhere=zurich	Lang Sibilla	Im Seefeld, Forchstrasse 92	 8008 Zürich	043 300 33 30		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8055/Health-and-sports-massage/le-massage-_rcLzRLG8BVdd5B89wnRbg?dwhat=massage&dwhere=zurich	le massage	Goldbrunnenstrasse 111	 8055 Zürich	079 223 33 70		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Health-and-sports-massage/Marco-Valsangiacomo-Body-Value-7WUytoNOYPj_GizcZjlv1A?dwhat=massage&dwhere=zurich	Marco Valsangiacomo Body Value	Tödistrasse 49	 8002 Zürich	079 358 95 00		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8051/Health-and-sports-massage/Massage-Praxis-VDpGeMqcZRQZpxVKy0tEig?dwhat=massage&dwhere=zurich	Massage-Praxis	Friedrichstrasse 4	 8051 Zürich	044 321 21 85		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8001/Health-and-well-being/MassageKunst-Olga-Kosarik-3StYoyA9mWzgzX3WkPsPhw?dwhat=massage&dwhere=zurich	MassageKunst Olga Kosarik	Waldmannstrasse 10	 8001 Zürich	076 233 88 01		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8052/Health-and-sports-massage/Massagepraxis--RzMCI6ShJBy615YskLK9A?dwhat=massage&dwhere=zurich	Massagepraxis	Glatttalstrasse 118i	 8052 Zürich	078 866 60 14		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8006/Lymphatic-Drainage/Massagepraxis-Martina-Rigonalli-dQkI94eEBmEumqQ-sqJ8ow?dwhat=massage&dwhere=zurich	Massagepraxis Martina Rigonalli	Sumatrastrasse 25	 8006 Zürich	076 348 16 00		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8049/Health-and-sports-massage/Massagepraxis-Riedhof-3EnSFHvGbqoBgW00e8pLFg?dwhat=massage&dwhere=zurich	Massagepraxis Riedhof	Riedhofstrasse 354	 8049 Zürich	043 300 44 81		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8047/Health-and-sports-massage/Massagepraxis-Sabine-Zenz-azJAqcxwQMjDGz-5ZsFogw?dwhat=massage&dwhere=zurich	Massagepraxis Sabine Zenz	Bachwiesenstrasse 117	 8047 Zürich	079 307 75 67		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8003/Bodywork/May-Geraldine-CWeOBbpwDLL8x8peD3OmIA?dwhat=massage&dwhere=zurich	May Geraldine	Ottilienstrasse 17	 8003 Zürich	043 497 97 12		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Cosmetic-institute/medical-beauty-park-AG-diFd-IkKHiLAE8eC_YUZsg?dwhat=massage&dwhere=zurich	medical beauty park AG	Freigutstrasse 6	 8002 Zürich	044 280 08 88		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8047/Health-and-sports-massage/Medizinische-Massage-Praxis-Y-6RDHoyAcMVHPwC_mOD6A?dwhat=massage&dwhere=zurich	Medizinische Massage-Praxis	Wydlerweg 13	 8047 Zürich	044 400 35 27		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8055/Health-and-sports-massage/Medizinische-Massagepraxis-iydR1W7Am0aUz8eIXLZRmA?dwhat=massage&dwhere=zurich	Medizinische Massagepraxis	Im Tiergarten 36	 8055 Zürich	076 472 84 87		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Health-and-sports-massage/Mokei-9xll4rDxm7uEEChv4opQHw?dwhat=massage&dwhere=zurich	Mokei	Ruedi-Walter-Strasse 2A	 8050 Zürich	044 313 08 08		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8064/Health-and-sports-massage/Muniz-Elida-oOBArPVlZf80utte4AXfSQ?dwhat=massage&dwhere=zurich	Muniz Elida	Bändlistrasse 29	 8064 Zürich	044 432 56 35		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Health-and-sports-massage/Natural-Facial-Rejuvenation-INzaJXu19bUdHT8ICyqq0A?dwhat=massage&dwhere=zurich	Natural Facial Rejuvenation	Hohlstrasse 90	 8004 Zürich	076 680 77 47		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8008/Craniosacral-therapy/Naturheilraum-Praxis-fur-Naturheilkunde-ssx_BZRAAAKeL6Q8ilSl0g?dwhat=massage&dwhere=zurich	Naturheilraum - Praxis für Naturheilkunde	Dufourstrasse 106	 8008 Zürich	079 473 75 44		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8046/Physical-therapy/Physio-Pilates-Praxis-mOGZz9t-MPiWmMRkapC2vw?dwhat=massage&dwhere=zurich	Physio-Pilates-Praxis	Schauenbergstrasse 12	 8046 Zürich	076 530 33 96		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8041/Health-and-sports-massage/Pinti-Maya-Js-uX97rg_y2K_IhoQncxQ?dwhat=massage&dwhere=zurich	Pinti Maya	Klebestrasse 15	 8041 Zürich	079 606 01 47		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Health-and-sports-massage/podospa-gmbh-Massagen-uJgIXcZF4Vy1QZvS5aV7xw?dwhat=massage&dwhere=zurich	podospa gmbh Massagen	Schaffhauserstrasse 343	 8050 Zürich	044 311 66 77		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8002/Lymphatic-Drainage/Praxis-Colomb-Med-Massage-Therapie-Zurich-Enge-Ik-8jbMvEPlNBkx8Di_bqg?dwhat=massage&dwhere=zurich	Praxis Colomb, Med. Massage & Therapie, Zürich- Enge	Bederstrasse 76	 8002 Zürich	079 598 72 71		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8050/Health-and-sports-massage/Praxis-fur-ganzheitliche-Massage-Star-Seeds-5J2KzohdL_04v6VLK2hThg?dwhat=massage&dwhere=zurich	Praxis für ganzheitliche Massage Star Seeds	Schulstrasse 29	 8050 Zürich	079 326 50 79		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8049/Health-and-sports-massage/Praxis-fur-medizinische-Massage--s3e6b7tkA_Q1ELVF5Qbcg?dwhat=massage&dwhere=zurich	Praxis für medizinische Massage	Limmattalstrasse 195	 8049 Zürich	044 342 21 67		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8004/Health-and-sports-massage/Praxis-fur-Rebalancing-NQSSPJ47_JfT5tfBEkbFJA?dwhat=massage&dwhere=zurich	Praxis für Rebalancing	Zeughausstrasse 51	 8004 Zürich	079 377 61 89		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8048/Health-and-sports-massage/Praxis-MORIS-ox0zhaM7weyjyNs6nMLIdA?dwhat=massage&dwhere=zurich	Praxis MORIS	Badenerstrasse 658	 8048 Zürich	078 803 56 66		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8049/Health-and-sports-massage/Praxis-ReVitae-9wSNdqt5qEmMJN8K3khjyg?dwhat=massage&dwhere=zurich	Praxis ReVitae	Riedhofstrasse 354	 8049 Zürich	044 558 97 66		
zurich	massage	N/A	http://yellow.local.ch/en/d/Zurich/8057/Health-and-well-being/relaxfit-E7EejKM5HnSOYXwelg9RiA?dwhat=massage&dwhere=zurich	relaxfit	Viktoriastrasse 32	 8057 Zürich	076 341 70 60		
